"versionNbr (Form Version Number)","Rule Version Specific (0=no,1=yes)","Form Name (* indicates multiple forms involved)","Field Name (* indicates multiple fields involved)","Data Capture Rules Sequence","Rule Description","Rule Display Message","Rule Definition","Fields Involved","formGUID","fieldGUID","versionGUID"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 22 speed on treadmill is not 23","Female 6-month 8-week Training Exercised rat Day 22 speed on treadmill is not 23","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day22_treadmillspeed_RTRA ne 23 and day22_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY22_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 22 time on treadmill is not 41","Female 6-month 8-week Training Exercised rat Day 22 time on treadmill is not 41","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day22_timeontreadmill_RTRA ne 41 and day22_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY22_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 23 speed on treadmill is not 23","Female 6-month 8-week Training Exercised rat Day 23 speed on treadmill is not 23","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day23_treadmillspeed_RTRA ne 23 and day23_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY23_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 23 time on treadmill is not 42","Female 6-month 8-week Training Exercised rat Day 23 time on treadmill is not 42","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day23_timeontreadmill_RTRA ne 42 and day23_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY23_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 24 speed on treadmill is not 23","Female 6-month 8-week Training Exercised rat Day 24 speed on treadmill is not 23","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day24_treadmillspeed_RTRA ne 23 and day24_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY24_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 24 time on treadmill is not 43","Female 6-month 8-week Training Exercised rat Day 24 time on treadmill is not 43","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day24_timeontreadmill_RTRA ne 43 and day24_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY24_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 25 speed on treadmill is not 23","Female 6-month 8-week Training Exercised rat Day 25 speed on treadmill is not 23","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day25_treadmillspeed_RTRA ne 23 and day25_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY25_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 25 time on treadmill is not 44","Female 6-month 8-week Training Exercised rat Day 25 time on treadmill is not 44","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day25_timeontreadmill_RTRA ne 44 and day25_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY25_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 26 speed on treadmill is not 26","Female 6-month 8-week Training Exercised rat Day 26 speed on treadmill is not 26","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day26_treadmillspeed_RTRA ne 26 and day26_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 26 time on treadmill is not 45","Female 6-month 8-week Training Exercised rat Day 26 time on treadmill is not 45","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day26_timeontreadmill_RTRA ne 45 and day26_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY26_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 27 speed on treadmill is not 26","Female 6-month 8-week Training Exercised rat Day 27 speed on treadmill is not 26","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day27_treadmillspeed_RTRA ne 26 and day27_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY27_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 27 time on treadmill is not 46","Female 6-month 8-week Training Exercised rat Day 27 time on treadmill is not 46","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day27_timeontreadmill_RTRA ne 46 and day27_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY27_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 28 speed on treadmill is not 26","Female 6-month 8-week Training Exercised rat Day 28 speed on treadmill is not 26","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day28_treadmillspeed_RTRA ne 26 and day28_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY28_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 28 time on treadmill is not 47","Female 6-month 8-week Training Exercised rat Day 28 time on treadmill is not 47","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day28_timeontreadmill_RTRA ne 47 and day28_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY28_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 29 speed on treadmill is not 26","Female 6-month 8-week Training Exercised rat Day 29 speed on treadmill is not 26","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day29_treadmillspeed_RTRA ne 26 and day29_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY29_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 29 time on treadmill is not 48","Female 6-month 8-week Training Exercised rat Day 29 time on treadmill is not 48","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day29_timeontreadmill_RTRA ne 48 and day29_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY29_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 3 speed on treadmill is not 16","Female 6-month 8-week Training Exercised rat Day 3 speed on treadmill is not 16","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day3_treadmillspeed_RTRA ne 16 and day3_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY3_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 3 time on treadmill is not 22","Female 6-month 8-week Training Exercised rat Day 3 time on treadmill is not 22","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day3_timeontreadmill_RTRA ne 22 and day3_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY3_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 30 speed on treadmill is not 26","Female 6-month 8-week Training Exercised rat Day 30 speed on treadmill is not 26","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day30_treadmillspeed_RTRA ne 26 and day30_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY30_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 30 time on treadmill is not 49","Female 6-month 8-week Training Exercised rat Day 30 time on treadmill is not 49","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day30_timeontreadmill_RTRA ne 49 and day30_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY30_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 31 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 31 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day31_treadmillspeed_RTRA ne 28 and day31_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY31_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 31 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 31 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day31_timeontreadmill_RTRA ne 50 and day31_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY31_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 32 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 32 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day32_treadmillspeed_RTRA ne 28 and day32_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY32_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 32 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 32 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day32_timeontreadmill_RTRA ne 50 and day32_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY32_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 33 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 33 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day33_treadmillspeed_RTRA ne 28 and day33_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY33_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 33 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 33 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day33_timeontreadmill_RTRA ne 50 and day33_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY33_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 34 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 34 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day34_treadmillspeed_RTRA ne 28 and day34_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY34_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 34 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 34 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day34_timeontreadmill_RTRA ne 50 and day34_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY34_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 35 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 35 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day35_treadmillspeed_RTRA ne 28 and day35_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY35_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 35 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 35 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day35_timeontreadmill_RTRA ne 50 and day35_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY35_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 36 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 36 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day36_treadmillspeed_RTRA ne 28 and day36_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY36_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 36 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 36 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day36_timeontreadmill_RTRA ne 50 and day36_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY36_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 37 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 37 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day37_treadmillspeed_RTRA ne 28 and day37_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY37_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 37 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 37 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day37_timeontreadmill_RTRA ne 50 and day37_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY37_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 38 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 38 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day38_treadmillspeed_RTRA ne 28 and day38_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY38_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 38 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 38 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day38_timeontreadmill_RTRA ne 50 and day38_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY38_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 39 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 39 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day39_treadmillspeed_RTRA ne 28 and day39_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY39_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 39 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 39 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day39_timeontreadmill_RTRA ne 50 and day39_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY39_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 4 speed on treadmill is not 16","Female 6-month 8-week Training Exercised rat Day 4 speed on treadmill is not 16","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day4_treadmillspeed_RTRA ne 16 and day4_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY4_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 4 time on treadmill is not 23","Female 6-month 8-week Training Exercised rat Day 4 time on treadmill is not 23","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day4_timeontreadmill_RTRA ne 23 and day4_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY4_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 40 speed on treadmill is not 28","Female 6-month 8-week Training Exercised rat Day 40 speed on treadmill is not 28","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day40_treadmillspeed_RTRA ne 28 and day40_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY40_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 40 time on treadmill is not 50","Female 6-month 8-week Training Exercised rat Day 40 time on treadmill is not 50","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day40_timeontreadmill_RTRA ne 50 and day40_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY40_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 5 speed on treadmill is not 16","Female 6-month 8-week Training Exercised rat Day 5 speed on treadmill is not 16","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day5_treadmillspeed_RTRA ne 16 and day5_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY5_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 5 time on treadmill is not 24","Female 6-month 8-week Training Exercised rat Day 5 time on treadmill is not 24","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day5_timeontreadmill_RTRA ne 24 and day5_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY5_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 6 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 6 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day6_treadmillspeed_RTRA ne 18 and day6_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY6_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 6 time on treadmill is not 25","Female 6-month 8-week Training Exercised rat Day 6 time on treadmill is not 25","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day6_timeontreadmill_RTRA ne 25 and day6_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY6_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 7 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 7 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day7_treadmillspeed_RTRA ne 18 and day7_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY7_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 7 time on treadmill is not 26","Female 6-month 8-week Training Exercised rat Day 7 time on treadmill is not 26","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day7_timeontreadmill_RTRA ne 26 and day7_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY7_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 8 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 8 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day8_treadmillspeed_RTRA ne 18 and day8_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY8_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 8 time on treadmill is not 27","Female 6-month 8-week Training Exercised rat Day 8 time on treadmill is not 27","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day8_timeontreadmill_RTRA ne 27 and day8_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY8_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
